TripID,CustomerID,DriverID,VehicleID,TotalFuelConsumption,AxleWeightAverage,TotalDistance,AltitiudeUp_dmperkm,AltitudeDown_dmperkm,Altitude_sum_dmperkm
14403269,Customer6,Driver189,Vehicle11,9.5,0,33.06,121.5970962,96.49122807,218.0883243
14403272,Customer6,Driver20,Vehicle3,1,8735,0.57,1052.631579,877.1929825,1929.824561
14403277,Customer6,Driver20,Vehicle3,10.5,12688,21.07,167.0621737,160.4176554,327.4798291
14403280,Customer6,Driver26,Vehicle12,1,0,1.635,550.4587156,611.6207951,1162.079511
14403288,Customer6,Driver52,Vehicle4,0,5188,0.48,479.1666667,520.8333333,1000
14403292,Customer6,Driver26,Vehicle12,5,0,27.3,123.4432234,113.5531136,236.996337
14403293,Customer6,Driver189,Vehicle11,9,0,32.595,98.78815769,104.9240681,203.7122258
14403302,Customer6,Driver20,Vehicle3,5,12001,18.575,126.5141319,114.6702557,241.1843876
14403309,Customer6,Driver12,Vehicle14,77.5,0,357.265,65.44161897,70.36793417,135.8095531
14403312,Customer6,Driver89,Vehicle7,25.5,0,106.565,143.1051471,133.2520058,276.3571529
14403326,Customer6,Driver57,Vehicle3,80,5406,292.05,89.81338812,90.6009245,180.4143126
14403327,Customer6,Driver189,Vehicle11,18,0,65.62,95.85492228,90.82596769,186.68089
14403342,Customer6,Driver52,Vehicle4,0.5,8089,0.135,2518.518519,666.6666667,3185.185185
14403344,Customer6,Driver42,Vehicle13,1.5,0,3.275,155.7251908,167.9389313,323.6641221
14403347,Customer6,Driver52,Vehicle4,46.5,8165,213.505,95.07974052,91.61377954,186.6935201
14403352,Customer6,Driver89,Vehicle7,56,0,262.465,81.34417922,80.42977159,161.7739508
14403360,Customer6,Driver42,Vehicle13,0,0,0.48,604.1666667,416.6666667,1020.833333
14403364,Customer6,Driver42,Vehicle13,63,0,246.89,57.79901981,69.34262222,127.141642
14403366,Customer6,Driver189,Vehicle11,9,0,33.035,102.618435,90.81277433,193.4312093
14403374,Customer6,Driver100,Vehicle15,47,0,187.525,95.08065591,96.25383282,191.3344887
14403380,Customer6,Driver189,Vehicle11,0.5,0,0.66,545.4545455,242.4242424,787.8787879
14403384,Customer6,Driver32,Vehicle11,4,0,10.765,161.634928,164.4217371,326.0566651
14403387,Customer6,Driver32,Vehicle11,15.5,0,55.085,85.1411455,84.95960788,170.1007534
14403394,Customer6,Driver12,Vehicle14,2,0,3.665,163.7107776,117.3260573,281.0368349
14403402,Customer6,Driver89,Vehicle7,21,0,94.295,76.4621666,82.2949255,158.7570921
14403403,Customer6,Driver42,Vehicle13,28,0,129.385,70.56459404,54.56583066,125.1304247
14403430,Customer6,Driver89,Vehicle7,0.5,0,0.725,896.5517241,731.0344828,1627.586207
14403431,Customer6,Driver89,Vehicle7,0.5,0,1.075,1079.069767,986.0465116,2065.116279
14403482,Customer6,Driver190,Vehicle23,0.5,0,0.825,242.4242424,266.6666667,509.0909091
14403485,Customer6,Driver190,Vehicle23,2,0,5.185,210.2217936,221.7936355,432.0154291
14403491,Customer6,Driver190,Vehicle23,0,0,0.05,1400,0,1400
14403493,Customer6,Driver190,Vehicle23,0.5,0,0.68,838.2352941,382.3529412,1220.588235
14403502,Customer6,Driver190,Vehicle23,0,0,0.155,1290.322581,322.5806452,1612.903226
14403508,Customer6,Driver190,Vehicle23,0.5,0,0.285,701.754386,1508.77193,2210.526316
14403516,Customer6,Driver190,Vehicle23,4.5,0,15.38,133.289987,107.2821847,240.5721717
14403538,Customer6,Driver190,Vehicle23,3.5,0,13.57,103.1687546,75.9027266,179.0714812
14403564,Customer6,Driver190,Vehicle23,0.5,0,0.575,382.6086957,452.173913,834.7826087
14403576,Customer6,Driver190,Vehicle23,0,0,0.09,1222.222222,1666.666667,2888.888889
14403579,Customer6,Driver190,Vehicle23,4,0,15.28,98.82198953,83.76963351,182.591623
14403619,Customer6,Driver190,Vehicle23,4,0,13.685,114.7241505,104.4939715,219.218122
14403631,Customer6,Driver190,Vehicle23,0,0,0.59,355.9322034,101.6949153,457.6271186
14403634,Customer6,Driver190,Vehicle23,1,0,1.47,448.9795918,340.1360544,789.1156463
14403642,Customer6,Driver190,Vehicle23,0,0,0.075,800,533.3333333,1333.333333
14403647,Customer6,Driver190,Vehicle23,0.5,0,0.63,238.0952381,222.2222222,460.3174603
14403651,Customer6,Driver190,Vehicle23,2.5,0,4.47,107.3825503,109.6196868,217.0022371
14403661,Customer6,Driver190,Vehicle23,0.5,0,0.875,514.2857143,457.1428571,971.4285714
14403672,Customer6,Driver190,Vehicle23,0,0,0.62,500,193.5483871,693.5483871
14403676,Customer6,Driver190,Vehicle23,2,0,7.48,159.0909091,151.0695187,310.1604278
14403685,Customer6,Driver190,Vehicle23,1.5,0,7.355,142.7600272,131.8830727,274.6430999
14403693,Customer6,Driver190,Vehicle23,1.5,0,5.095,192.3454367,162.9048086,355.2502453
14403694,Customer6,Driver190,Vehicle23,4.5,0,26.515,79.9547426,89.00622289,168.9609655
14403712,Customer6,Driver190,Vehicle23,8,0,30.595,81.38584736,70.926622,152.3124694
14403717,Customer6,Driver84,Vehicle23,76.5,0,311.94,70.59049817,74.82208117,145.4125793
14403760,Customer6,Driver53,Vehicle26,9,0,27.605,111.211737,114.1097627,225.3214997
14403771,Customer6,Driver78,Vehicle22,40.5,0,103.98,158.6843624,169.9365263,328.6208886
14403781,Customer6,Driver53,Vehicle26,1,0,1.66,283.1325301,234.939759,518.0722892
14403783,Customer6,Driver53,Vehicle26,7.5,0,32.43,102.6827012,102.0659883,204.7486895
14403797,Customer6,Driver53,Vehicle26,8.5,0,27.605,107.2269516,105.7779388,213.0048904
14403802,Customer6,Driver78,Vehicle22,41.5,0,123.28,137.6541207,139.5197923,277.173913
14403807,Customer6,Driver53,Vehicle26,7,0,28.67,99.05824904,96.26787583,195.3261249
14403817,Customer6,Driver53,Vehicle26,8.5,0,27.595,138.4308752,130.8208009,269.251676
14403822,Customer6,Driver124,Vehicle24,1,0,0.715,713.2867133,615.3846154,1328.671329
14403824,Customer6,Driver53,Vehicle26,7,0,28.69,200.7668177,207.7378878,408.5047055
14403825,Customer6,Driver124,Vehicle24,52,0,211.755,111.9217964,116.1719912,228.0937876
14403832,Customer6,Driver123,Vehicle26,11.5,0,30.285,151.8903748,153.2111606,305.1015354
14403840,Customer6,Driver78,Vehicle22,22,0,64.835,147.7596977,153.3122542,301.0719519
14403844,Customer6,Driver123,Vehicle26,7,0,27.71,109.7076868,98.8812703,208.5889571
14403852,Customer6,Driver123,Vehicle26,9,0,27.625,113.3031674,115.8371041,229.1402715
14403856,Customer6,Driver78,Vehicle22,0,0,0.175,400,1542.857143,1942.857143
14403858,Customer6,Driver124,Vehicle24,0.5,0,0.56,642.8571429,321.4285714,964.2857143
14403862,Customer6,Driver123,Vehicle26,6.5,0,27.625,147.3303167,131.4027149,278.7330317
14403869,Customer6,Driver74,Vehicle22,40.5,0,169.075,79.96451279,81.20656513,161.1710779
14403876,Customer6,Driver123,Vehicle26,9,0,27.635,97.34032929,88.65569025,185.9960195
14403877,Customer6,Driver124,Vehicle24,0,0,0.12,166.6666667,3833.333333,4000
14403878,Customer6,Driver124,Vehicle24,50,0,209.42,111.5939261,106.102569,217.6964951
14403890,Customer6,Driver123,Vehicle26,7.5,0,27.71,123.4211476,123.4211476,246.8422952
14403902,Customer6,Driver74,Vehicle22,0.5,0,0.27,740.7407407,814.8148148,1555.555556
14403906,Customer6,Driver74,Vehicle22,0,0,0.165,2787.878788,3515.151515,6303.030303
14403911,Customer6,Driver74,Vehicle22,0.5,0,0.685,1401.459854,1065.693431,2467.153285
14403914,Customer6,Driver74,Vehicle22,0.5,0,0.475,1494.736842,1221.052632,2715.789474
14403915,Customer6,Driver121,Vehicle24,8.5,0,26.73,70.70707071,79.68574635,150.3928171
14403918,Customer6,Driver54,Vehicle26,7.5,0,27.735,84.73048495,85.0910402,169.8215251
14403924,Customer6,Driver100,Vehicle15,28,0,127.52,110.3356336,104.218946,214.5545797
14403939,Customer6,Driver89,Vehicle7,0.5,0,0.735,1129.251701,598.6394558,1727.891156
14403942,Customer6,Driver84,Vehicle23,36.5,0,166,83.55421687,74.27710843,157.8313253
14403946,Customer6,Driver121,Vehicle24,30,0,109.52,111.3038714,109.2951059,220.5989774
14403948,Customer6,Driver54,Vehicle26,8.5,0,27.61,53.96595436,67.72908367,121.695038
14404038,Customer6,Driver71,Vehicle42,16,0,67.11,106.0944718,111.6078081,217.7022798
14404061,Customer6,Driver71,Vehicle42,0.5,0,0.14,4714.285714,2857.142857,7571.428571
14404066,Customer6,Driver71,Vehicle42,12.5,0,40.23,109.8682575,112.6025354,222.4707929
14404073,Customer6,Driver71,Vehicle42,5,0,27.045,153.8177112,150.8596783,304.6773895
14404077,Customer6,Driver60,Vehicle18,6,0,21.82,233.2722273,230.5224565,463.7946838
14404078,Customer6,Driver83,Vehicle17,0,0,0.14,857.1428571,785.7142857,1642.857143
14404079,Customer6,Driver83,Vehicle17,7,0,19.59,155.1812149,156.202144,311.3833589
14404080,Customer6,Driver83,Vehicle17,0.5,0,0.1,2000,0,2000
14404081,Customer6,Driver83,Vehicle17,0.5,0,1.105,660.6334842,633.4841629,1294.117647
14404088,Customer6,Driver72,Vehicle18,10,0,19.7,167.5126904,164.4670051,331.9796954
14404090,Customer6,Driver110,Vehicle17,6.5,0,20.625,202.1818182,185.2121212,387.3939394
14404092,Customer6,Driver72,Vehicle18,0,0,0.06,333.3333333,0,333.3333333
14404094,Customer6,Driver72,Vehicle18,5.5,0,20.22,149.851632,155.7863501,305.6379822
14404095,Customer6,Driver110,Vehicle17,0.5,0,0.095,631.5789474,421.0526316,1052.631579
14404097,Customer6,Driver110,Vehicle17,8,0,19.47,125.3210067,121.2121212,246.5331279
14404099,Customer6,Driver72,Vehicle18,9,0,20.195,177.766774,192.6219361,370.3887101
14404100,Customer6,Driver110,Vehicle17,0,0,0.085,2000,2117.647059,4117.647059
14404101,Customer6,Driver110,Vehicle17,0.5,0,0.08,1875,750,2625
14404103,Customer6,Driver72,Vehicle18,0,0,0.05,400,600,1000
14404107,Customer6,Driver110,Vehicle17,14,0,40.255,167.9294498,164.9484536,332.8779034
14404108,Customer6,Driver72,Vehicle18,6,0,20.22,173.5905045,169.1394659,342.7299703
14404110,Customer6,Driver72,Vehicle18,9,0,17.315,186.5434594,166.3297719,352.8732313
14404113,Customer6,Driver72,Vehicle18,0,0,0.13,2769.230769,3384.615385,6153.846154
14404114,Customer6,Driver110,Vehicle17,0.5,0,0.135,222.2222222,0,222.2222222
14404116,Customer6,Driver72,Vehicle18,15.5,0,40.27,183.7596225,177.799851,361.5594736
14404117,Customer6,Driver110,Vehicle17,14.5,0,40.085,164.4006486,153.9229138,318.3235624
14404119,Customer6,Driver72,Vehicle18,0,0,0.05,0,600,600
14404121,Customer6,Driver110,Vehicle17,0,0,0.095,315.7894737,210.5263158,526.3157895
14404124,Customer6,Driver110,Vehicle17,14,0,40.31,166.4599355,169.1887869,335.6487224
14404125,Customer6,Driver72,Vehicle18,14,0,40.51,182.1772402,180.4492718,362.626512
14404127,Customer6,Driver72,Vehicle18,0.5,0,0.28,785.7142857,1321.428571,2107.142857
14404128,Customer6,Driver110,Vehicle17,0.5,0,0.065,1692.307692,0,1692.307692
14404132,Customer6,Driver72,Vehicle18,5,0,20.2,172.7722772,169.3069307,342.0792079
14404133,Customer6,Driver110,Vehicle17,5,0,20.1,164.1791045,171.641791,335.8208955
14404135,Customer6,Driver72,Vehicle18,12,0,20.715,258.7496983,256.3359884,515.0856867
14404136,Customer6,Driver110,Vehicle17,9.5,0,20.255,238.9533449,211.7995557,450.7529005
14404138,Customer6,Driver110,Vehicle17,0.5,0,0.125,720,560,1280
14404139,Customer6,Driver72,Vehicle18,0,0,0.135,1481.481481,370.3703704,1851.851852
14404140,Customer6,Driver110,Vehicle17,5.5,0,20.125,168.447205,163.4782609,331.9254658
14404142,Customer6,Driver72,Vehicle18,6.5,0,20.86,220.9971237,224.3528284,445.3499521
14404144,Customer6,Driver110,Vehicle17,9,0,20.03,169.2461308,174.7378932,343.984024
14404148,Customer6,Driver72,Vehicle18,0.5,0,0.63,428.5714286,682.5396825,1111.111111
14404152,Customer6,Driver60,Vehicle18,8.5,0,20.785,211.2100072,224.6812605,435.8912677
14404153,Customer6,Driver110,Vehicle17,0,0,0.28,750,1000,1750
14404159,Customer6,Driver83,Vehicle17,6,0,20.97,154.5064378,141.1540296,295.6604673
14404160,Customer6,Driver60,Vehicle18,5,0,20.825,153.6614646,145.0180072,298.6794718
14404161,Customer6,Driver83,Vehicle17,0,0,0.095,2210.526316,105.2631579,2315.789474
14404162,Customer6,Driver60,Vehicle18,21.5,0,61.97,193.6420849,197.676295,391.3183799
14404165,Customer6,Driver83,Vehicle17,9,0,20.2,155.4455446,151.980198,307.4257426
14404167,Customer6,Driver83,Vehicle17,0.5,0,0.115,695.6521739,86.95652174,782.6086957
14404169,Customer6,Driver83,Vehicle17,5.5,0,20.65,140.4358354,137.0460048,277.4818402
14404171,Customer6,Driver83,Vehicle17,0,0,0.125,400,3040,3440
14404174,Customer6,Driver83,Vehicle17,7.5,0,20.175,161.5861214,154.6468401,316.2329616
14404175,Customer6,Driver83,Vehicle17,0.5,0,0.095,315.7894737,105.2631579,421.0526316
14404179,Customer6,Driver83,Vehicle17,6,0,20.88,167.6245211,151.3409962,318.9655172
14404208,Customer6,Driver51,Vehicle27,1.5,0,1.5,406.6666667,406.6666667,813.3333333
14404230,Customer6,Driver51,Vehicle27,0,0,0.07,0,857.1428571,857.1428571
14404237,Customer6,Driver51,Vehicle27,2,0,2.315,410.3671706,470.8423326,881.2095032
14404250,Customer6,Driver51,Vehicle27,61,0,208.415,105.5106398,109.8769282,215.3875681
14404303,Customer6,Driver51,Vehicle27,0.5,0,0.105,1142.857143,95.23809524,1238.095238
14404323,Customer6,Driver51,Vehicle27,34,0,152.19,109.0084762,107.8914515,216.8999277
14404354,Customer6,Driver51,Vehicle27,0,0,0.135,814.8148148,888.8888889,1703.703704
14404362,Customer6,Driver51,Vehicle27,28.5,0,85.41,125.7463997,125.863482,251.6098817
14404428,Customer6,Driver71,Vehicle42,10,0,34.45,101.8867925,110.8853411,212.7721335
14404439,Customer6,Driver71,Vehicle42,77,0,304.95,60.17379898,65.74848336,125.9222823
14404473,Customer6,Driver71,Vehicle42,8,0,32.83,81.63265306,77.06366129,158.6963143
14404495,Customer6,Driver60,Vehicle18,13.5,0,46.525,188.500806,185.0617947,373.5626008
14404496,Customer6,Driver83,Vehicle17,7,0,17.345,164.312482,156.2409916,320.5534736
14404497,Customer6,Driver60,Vehicle18,12,0,37.04,181.9654428,189.524838,371.4902808
14404498,Customer6,Driver83,Vehicle17,0.5,0,0.12,250,166.6666667,416.6666667
14404499,Customer6,Driver83,Vehicle17,5,0,20.74,190.4532305,191.8997107,382.3529412
14404501,Customer6,Driver60,Vehicle18,6.5,0,21.635,192.7432401,198.7520222,391.4952623
14404504,Customer6,Driver83,Vehicle17,6.5,0,16.38,210.01221,178.2661783,388.2783883
14404506,Customer6,Driver83,Vehicle17,2,0,4.425,140.1129944,169.4915254,309.6045198
14404507,Customer6,Driver83,Vehicle17,0,0,0.145,620.6896552,0,620.6896552
14404522,Customer6,Driver83,Vehicle17,0.5,0,1.03,417.4757282,456.3106796,873.7864078
14404544,Customer6,Driver72,Vehicle18,0,0,0.135,518.5185185,0,518.5185185
14404548,Customer6,Driver72,Vehicle18,0,0,0.09,1222.222222,222.2222222,1444.444444
14404557,Customer6,Driver72,Vehicle18,6,0,20.925,186.3799283,185.4241338,371.8040621
14404579,Customer6,Driver72,Vehicle18,8.5,0,20.315,189.5151366,185.5771597,375.0922963
14404596,Customer6,Driver72,Vehicle18,0.5,0,0.135,1555.555556,1111.111111,2666.666667
14404612,Customer6,Driver72,Vehicle18,5,0,20.865,184.0402588,186.4366163,370.4768751
14404615,Customer6,Driver110,Vehicle17,2,0,4.015,209.2154421,236.6127024,445.8281445
14404621,Customer6,Driver72,Vehicle18,8,0,20.295,183.2963784,187.7309682,371.0273466
14404636,Customer6,Driver110,Vehicle17,5.5,0,18.225,175.0342936,173.388203,348.4224966
14404640,Customer6,Driver72,Vehicle18,0,0,0.095,842.1052632,0,842.1052632
14404652,Customer6,Driver72,Vehicle18,6,0,20.965,223.2291915,208.4426425,431.671834
14404657,Customer6,Driver110,Vehicle17,8.5,0,20.195,172.8150532,179.7474622,352.5625155
14404661,Customer6,Driver72,Vehicle18,9,0,20.315,171.3019936,175.7322176,347.0342112
14404669,Customer6,Driver110,Vehicle17,0,0,0.425,494.1176471,376.4705882,870.5882353
14404671,Customer6,Driver110,Vehicle17,0.5,0,0.805,459.6273292,422.3602484,881.9875776
14404677,Customer6,Driver110,Vehicle17,4,0,12.78,118.9358372,107.198748,226.1345853
14404679,Customer6,Driver72,Vehicle18,0,0,0.07,428.5714286,428.5714286,857.1428571
14404687,Customer6,Driver110,Vehicle17,2.5,0,8.31,166.0649819,200.9626955,367.0276775
14404697,Customer6,Driver110,Vehicle17,0.5,0,1.55,335.483871,258.0645161,593.5483871
14404705,Customer6,Driver110,Vehicle17,9,0,20.21,206.3334983,203.364671,409.6981692
14404707,Customer6,Driver72,Vehicle18,3,0,11.625,105.8064516,116.1290323,221.9354839
14404710,Customer6,Driver72,Vehicle18,0.5,0,0.06,500,0,500
14404714,Customer6,Driver110,Vehicle17,0,0,0.09,111.1111111,222.2222222,333.3333333
14404718,Customer6,Driver72,Vehicle18,0.5,0,0.655,396.9465649,305.3435115,702.2900763
14404731,Customer6,Driver110,Vehicle17,0.5,0,1.125,400,462.2222222,862.2222222
14404747,Customer6,Driver155,Vehicle18,8,0,19.665,144.4190186,132.2145945,276.633613
14404748,Customer6,Driver153,Vehicle17,15.5,0,41.235,190.1297441,200.800291,390.9300352
14404759,Customer6,Driver87,Vehicle16,7.5,0,20.455,122.2195062,124.6638964,246.8834026
14404762,Customer6,Driver155,Vehicle18,0,0,0.105,857.1428571,190.4761905,1047.619048
14404775,Customer6,Driver87,Vehicle16,4,0,14.525,128.7435456,134.2512909,262.9948365
14404782,Customer6,Driver155,Vehicle18,5.5,0,20.565,154.1453927,184.779966,338.9253586
14404799,Customer6,Driver87,Vehicle16,0.5,0,0.065,2923.076923,461.5384615,3384.615385
14404809,Customer6,Driver155,Vehicle18,8.5,0,20.335,211.4580772,208.9992624,420.4573396
14404814,Customer6,Driver153,Vehicle17,6.5,0,21,163.8095238,173.8095238,337.6190476
14404819,Customer6,Driver87,Vehicle16,5.5,0,14.165,127.7797388,145.428874,273.2086128
14404824,Customer6,Driver155,Vehicle18,0,0,0.105,190.4761905,285.7142857,476.1904762
14404830,Customer6,Driver87,Vehicle16,1.5,0,2.4,437.5,558.3333333,995.8333333
14404834,Customer6,Driver153,Vehicle17,10,0,20.43,181.5956926,194.3220754,375.917768
14404840,Customer6,Driver87,Vehicle16,6,0,23.885,165.3757588,157.4209755,322.7967344
14404842,Customer6,Driver155,Vehicle18,5,0,21.01,227.986673,215.1356497,443.1223227
14404857,Customer6,Driver153,Vehicle17,5.5,0,20.72,148.6486486,146.2355212,294.8841699
14404858,Customer6,Driver155,Vehicle18,0.5,0,0.195,4410.25641,3743.589744,8153.846154
14404859,Customer6,Driver155,Vehicle18,8,0,19.345,182.476092,185.0607392,367.5368312
14404867,Customer6,Driver155,Vehicle18,0.5,0,0.815,171.7791411,233.1288344,404.9079755
14404873,Customer6,Driver153,Vehicle17,9.5,0,20.315,198.3755845,168.8407581,367.2163426
14404875,Customer6,Driver155,Vehicle18,5,0,20.985,177.7460091,189.6592804,367.4052895
14404881,Customer6,Driver155,Vehicle18,0.5,0,0.625,560,656,1216
14404884,Customer6,Driver60,Vehicle18,13,0,40.595,159.8719054,152.9745042,312.8464097
14404886,Customer6,Driver83,Vehicle17,6,0,20.9,155.5023923,158.8516746,314.354067
14404889,Customer6,Driver83,Vehicle17,8,0,20.16,169.6428571,151.2896825,320.9325397
14404890,Customer6,Driver60,Vehicle18,3.5,0,7.41,260.4588394,230.7692308,491.2280702
14404894,Customer6,Driver83,Vehicle17,0.5,0,0.095,105.2631579,0,105.2631579
14404898,Customer6,Driver83,Vehicle17,5,0,20.87,161.4758026,156.2050791,317.6808816
14404900,Customer6,Driver83,Vehicle17,8,0,20.16,163.1944444,151.7857143,314.9801587
14404908,Customer6,Driver129,Vehicle29,0.5,0,0.82,365.8536585,24.3902439,390.2439024
14404910,Customer6,Driver129,Vehicle29,0.5,0,1.535,462.5407166,358.3061889,820.8469055
14404911,Customer6,Driver82,Vehicle43,13,0,54.03,95.68758097,97.35332223,193.0409032
14404913,Customer6,Driver129,Vehicle29,7.5,0,28.715,110.3952638,102.3855128,212.7807766
14404928,Customer6,Driver23,Vehicle1,61.5,0,287.6,80.42420028,85.08344924,165.5076495
14404930,Customer6,Driver82,Vehicle43,10,0,51.51,98.42748981,95.12715977,193.5546496
14404937,Customer6,Driver129,Vehicle29,0,0,0.13,384.6153846,384.6153846,769.2307692
14404940,Customer6,Driver129,Vehicle29,8.5,0,29.19,112.3672491,144.5700582,256.9373073
14404964,Customer6,Driver129,Vehicle29,0,0,0.455,153.8461538,725.2747253,879.1208791
14404967,Customer6,Driver129,Vehicle29,0.5,0,1.515,521.4521452,330.0330033,851.4851485
14404970,Customer6,Driver82,Vehicle43,22.5,0,102.405,108.5884478,109.7602656,218.3487134
14404977,Customer6,Driver129,Vehicle29,7,0,28.68,180.6136681,163.8772664,344.4909344
14404988,Customer6,Driver129,Vehicle29,0.5,0,0.12,416.6666667,2250,2666.666667
14404990,Customer6,Driver129,Vehicle29,0,0,0.03,5000,0,5000
14405005,Customer6,Driver82,Vehicle43,22,0,102.45,97.51098097,98.87750122,196.3884822
14405015,Customer6,Driver129,Vehicle29,9,0,29.22,52.3613963,59.20602327,111.5674196
14405035,Customer6,Driver129,Vehicle29,0,0,0.45,44.44444444,22.22222222,66.66666667
14405038,Customer6,Driver129,Vehicle29,0.5,0,1.05,600,114.2857143,714.2857143
14405040,Customer6,Driver129,Vehicle29,0.5,0,0.595,403.3613445,554.6218487,957.9831933
14405043,Customer6,Driver129,Vehicle29,0.5,0,0.325,276.9230769,215.3846154,492.3076923
14405047,Customer6,Driver129,Vehicle29,0,0,0.325,430.7692308,400,830.7692308
14405048,Customer6,Driver82,Vehicle43,3,0,12.31,203.8992689,171.4053615,375.3046304
14405057,Customer6,Driver169,Vehicle29,8,0,28.95,135.4058722,126.7702936,262.1761658
14405096,Customer6,Driver169,Vehicle29,0.5,0,0.185,270.2702703,162.1621622,432.4324324
14405109,Customer6,Driver169,Vehicle29,8,0,28.985,162.1528377,150.4226324,312.5754701
14405125,Customer6,Driver169,Vehicle29,0,0,0.175,1485.714286,228.5714286,1714.285714
14405139,Customer6,Driver169,Vehicle29,0.5,0,1.07,345.7943925,514.0186916,859.8130841
14405158,Customer6,Driver169,Vehicle29,9.5,0,28.66,154.5708304,165.3872994,319.9581298
14405198,Customer6,Driver169,Vehicle29,9,0,30.01,117.6274575,121.2929024,238.9203599
14405211,Customer6,Driver169,Vehicle29,0.5,0,0.54,314.8148148,351.8518519,666.6666667
14405217,Customer6,Driver169,Vehicle29,0,0,0.42,690.4761905,547.6190476,1238.095238
14405226,Customer6,Driver169,Vehicle29,9,0,29,190.6896552,181.3793103,372.0689655
14405238,Customer6,Driver173,Vehicle29,8,0,28.87,121.233114,112.9199861,234.1531001
14405247,Customer6,Driver173,Vehicle29,0.5,0,0.77,597.4025974,233.7662338,831.1688312
14405251,Customer6,Driver173,Vehicle29,0.5,0,0.825,593.9393939,460.6060606,1054.545455
14405270,Customer6,Driver83,Vehicle17,1,0,1.36,426.4705882,404.4117647,830.8823529
14405561,Customer5,Driver15,Vehicle36,1,6122,0.325,1169.230769,1538.461538,2707.692308
14405564,Customer5,Driver15,Vehicle36,16,6294,57.105,118.3784257,111.3737851,229.7522108
14405580,Customer5,Driver15,Vehicle36,57,6235,224,94.64285714,92.41071429,187.0535714
14405632,Customer5,Driver15,Vehicle36,72.5,6254,256.815,85.43114693,85.04176158,170.4729085
14405723,Customer5,Driver15,Vehicle36,11.5,6396,39.33,116.4505467,112.3824053,228.8329519
14405757,Customer5,Driver15,Vehicle36,4.5,6389,16.98,125.4416961,108.3627797,233.8044759
14405957,Customer5,Driver28,Vehicle32,46,7918,146.96,81.11050626,78.72890582,159.8394121
14405959,Customer5,Driver41,Vehicle21,0.5,7248,0.56,589.2857143,107.1428571,696.4285714
14405960,Customer5,Driver41,Vehicle21,12.5,8059,42.935,129.0322581,107.3716082,236.4038663
14405967,Customer5,Driver41,Vehicle21,4,7146,16.685,127.0602337,117.4707821,244.5310159
14405972,Customer5,Driver41,Vehicle21,0,7312,0.415,795.1807229,650.6024096,1445.783133
14405981,Customer5,Driver41,Vehicle21,1.5,7140,4.63,211.663067,181.425486,393.0885529
14405983,Customer5,Driver41,Vehicle21,0.5,7674,0.25,880,560,1440
14405984,Customer5,Driver28,Vehicle32,31.5,10124,111.41,64.17736289,63.4592945,127.6366574
14405988,Customer5,Driver41,Vehicle21,17,7173,65.875,103.5294118,97.00189753,200.5313093
14406015,Customer5,Driver41,Vehicle21,4,7711,13.085,113.8708445,103.9358044,217.8066488
14406021,Customer5,Driver28,Vehicle32,68,7862,238.975,54.48268647,51.59535516,106.0780416
14406029,Customer5,Driver41,Vehicle21,0.5,7054,0.7,1000,1000,2000
14406034,Customer5,Driver41,Vehicle21,3,7167,11.07,185.1851852,183.3785005,368.5636856
14406047,Customer5,Driver41,Vehicle21,3,8276,7.26,147.3829201,150.137741,297.5206612
14406056,Customer5,Driver41,Vehicle21,0,7585,0.265,754.7169811,490.5660377,1245.283019
14406075,Customer5,Driver41,Vehicle21,1.5,6801,5,222,208,430
14406086,Customer5,Driver41,Vehicle21,3.5,6860,17.015,109.31531,110.4907435,219.8060535
14406097,Customer5,Driver41,Vehicle21,1,6904,2.415,356.1076605,302.2774327,658.3850932
14406101,Customer5,Driver28,Vehicle32,9,7775,31.475,68.94360604,55.59968229,124.5432883
14406107,Customer5,Driver41,Vehicle21,3,6811,9.825,130.2798982,90.58524173,220.8651399
14406115,Customer5,Driver28,Vehicle32,22.5,7851,69.775,88.42708707,83.84091723,172.2680043
14406118,Customer5,Driver41,Vehicle21,3.5,6251,12.995,136.2062332,171.6044633,307.8106964
14406131,Customer5,Driver41,Vehicle21,7.5,6083,28.73,124.6084233,159.0671772,283.6756004
14406137,Customer5,Driver28,Vehicle32,32,6845,110.515,91.57127992,97.362349,188.9336289
14406141,Customer5,Driver41,Vehicle21,14.5,6259,56.955,181.0201036,181.5468352,362.5669388
14406396,Customer5,Driver167,Vehicle34,71,7812,253.195,88.58784731,92.30040088,180.8882482
14406399,Customer5,Driver101,Vehicle33,15.5,7457,58.22,144.9673652,136.3792511,281.3466163
14406403,Customer5,Driver135,Vehicle35,16,8791,44.21,106.3107894,103.3702782,209.6810676
14406404,Customer5,Driver101,Vehicle33,19.5,8733,70.285,129.6151384,132.3184179,261.9335562
14406418,Customer5,Driver101,Vehicle33,0,10500,0.195,461.5384615,102.5641026,564.1025641
14406419,Customer5,Driver101,Vehicle33,0.5,6443,0.535,373.8317757,523.364486,897.1962617
14406420,Customer5,Driver167,Vehicle34,13,8879,38.75,107.0967742,92.64516129,199.7419355
14406427,Customer5,Driver135,Vehicle35,8.5,5789,40.375,77.2755418,91.39318885,168.6687307
14406437,Customer5,Driver101,Vehicle33,11,6322,49.95,168.7687688,160.5605606,329.3293293
14406439,Customer5,Driver167,Vehicle34,0.5,8707,0.315,1142.857143,1111.111111,2253.968254
14406444,Customer5,Driver167,Vehicle34,4,8854,9.935,169.0991444,152.994464,322.0936085
